"","ASV_ID","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"140","097fda10a14c20a1640445fef1fce2be","ASV-2616","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Acrophormium_PCC-7375","Unclassified  Acrophormium_PCC-7375"
"141","0989e15fc326a47804fbcb2d14b8d757","ASV-136","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12411","UBA12411","Unclassified  UBA12411"
"142","0993d149bf0209e4d34a8f4f2770cbcd","ASV-3302","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Unclassified Hyphomonadaceae","Unclassified Hyphomonadaceae"
"143","099719772cfbd8ef524c72adb3d91bbd","ASV-3434","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Unclassified Kordiimonadales","Unclassified Kordiimonadales","Unclassified Kordiimonadales"
"144","099df5852e624de3b917f265b5c4aa6e","ASV-3619","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"145","09a0fa92201c683a81875e1c1d6a520d","ASV-2572","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Paraspirulinaceae","Spirulina_P7","Spirulina_P7 Spirulina_sp."
"146","09b507eec8191fe280f5ee5824406197","ASV-104","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Unclassified  Mitochondria"
"147","09d90072251c8c57afd29605cc9f9d86","ASV-2282","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_bacterium"
"148","09f7734468cb4192425e5d2808d54473","ASV-3614","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Cognatishimia","Cognatishimia uncultured_bacterium"
"149","0a18576c93ca9749caaab5ee9076be48","ASV-3249","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_Incertae_Sedis","Unknown_Family","Unclassified Unknown_Family","Unclassified Unknown_Family"
"150","0a29ff4675c97854a70953cb0f580621","ASV-1985","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Pir4_lineage uncultured_bacterium"
"151","0a2c6fc0183c2ff6a349ffbbae784e36","ASV-503","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrococcales","Nitrococcaceae","Arhodomonas","Arhodomonas uncultured_bacterium"
"152","0a566b3193b54a3ff8bec4123ea29903","ASV-1514","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","Unclassified  Marinoscillum"
"153","0a5ba0af9d55651c0a1d659542fb769a","ASV-1500","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured uncultured_bacterium"
"154","0a5bc35723d2be5aa693a9d14f11540e","ASV-1964","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula unidentified_marine"
"155","0a77be2c8b8d52cc4541fd7f6081e3ae","ASV-2312","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured uncultured_organism"
"156","0a835b7794f42dd7ea9e0f156860e5c8","ASV-2850","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_bacterium"
"157","0a8d7a40c6090f0fb939cfd959af1a1c","ASV-509","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Woeseia uncultured_gamma"
"158","0ad0bd899e185bc872af46d65c6c9ef4","ASV-1670","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter","Fabibacter uncultured_bacterium"
"159","0adbc33a895e83471cd8b2eef44d225a","ASV-1533","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Ekhidna uncultured_Bacteroidetes"
"160","0adcb54d011f10f8af6802ea47ed9c99","ASV-1326","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Muricauda Flavobacteriaceae_bacterium"
"161","0b023e6e4df5165129ea93c71e65596d","ASV-1575","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Candidatus_Amoebophilus Dictyostelium_polycephalum"
"162","0b025d2a5624a532d8a42ea3f5203077","ASV-588","Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae","Candidatus_Tenderia","Candidatus_Tenderia uncultured_gamma"
"163","0b1072ff77141a80d6ebe5d9751d141d","ASV-93","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Mitochondria Lithothamnion_sp."
"164","0b2a7af8929cd704ea8362c077e9e58f","ASV-1745","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Unclassified  Subgroup_10"
"165","0b4bc435949433d3911fb8121a462dbd","ASV-2344","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","Unclassified  Sumerlaea"
"166","0b63862faeb4ac09c234b594c68524d6","ASV-3464","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","uncultured uncultured_bacterium"
"167","0b84c4241fad0c344ef017243c300207","ASV-1370","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"168","0b96be11b6f3f5f422e467af80c19807","ASV-625","Bacteria","Proteobacteria","Gammaproteobacteria","F9P41300-M23","F9P41300-M23","F9P41300-M23","F9P41300-M23 uncultured_bacterium"
"169","0ba0d19d7a2a8e889126e491fae506c2","ASV-1160","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured uncultured_bacterium"
"170","0baff43ce1f87313e1efc48c93655760","ASV-1769","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Subgroup_10 uncultured_bacterium"
"171","0bbe82cda07ffcfd832f245f61498c9e","ASV-3633","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"172","0be21d293e339297bd31d95068e4dfa3","ASV-2513","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria"
"173","0bee3b5275b86696f379b34a662efb63","ASV-1205","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia","Unclassified  Sunxiuqinia"
"174","0c04bd9266b3470647aa66b60c742e52","ASV-574","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisella","Unclassified  Francisella"
"175","0c1bf2deb17eff92264031f22cb18901","ASV-1672","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter","Fabibacter uncultured_bacterium"
"176","0c413066764a2e90188348b1fc4e3ef2","ASV-2205","Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","SBR1031 uncultured_bacterium"
"177","0c579d21280801f02a641e1608606927","ASV-2166","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus","Unclassified  Micrococcus"
"178","0c5edd0f333ece9e360193075e8bc98e","ASV-3650","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"179","0c713689686601e4118e0869145d664d","ASV-1891","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","SM1A02 uncultured_bacterium"
"180","0c7c47bd2f43e36424a5379beba833ed","ASV-3473","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria"
"181","0c7ec1c614ad9f32040a1bfe28fb9f54","ASV-1809","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30","SM23-30","SM23-30 uncultured_bacterium"
"182","0caebf7e5b60f1ad240ade62d6f17838","ASV-2267","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","Unclassified  A4b"
"183","0cafc0feb796d61d88c4f05a78785ef6","ASV-1253","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","Unclassified  Ulvibacter"
"184","0cc5c90f633b732f44e63d0608095d30","ASV-530","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thiohalophilus","Unclassified  Thiohalophilus"
"185","0ccbd9deca01d27b60f9ffdd932d6350","ASV-328","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","OM60(NOR5)_clade uncultured_gamma"
"186","0cf41455016d6bf977b5ac93458a1ce0","ASV-3410","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","Unclassified  Kordiimonas"
"187","0d0818043fa6ee27bb4eef9f254b326b","ASV-2162","Bacteria","Sumerlaeota","Sumerlaeia","uncultured","uncultured","uncultured","uncultured uncultured_organism"
"188","0d0a6a799fcfbab41ed90afc6533d6cd","ASV-3118","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","Unclassified  uncultured"
"189","0d0b766518f64f416e3e613ca5ede687","ASV-2747","Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria uncultured_bacterium"
"190","0d16caa1773e5799433ed94681e1db92","ASV-1128","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured"
"191","0d268895a08f471cb73b0fa2817cb61f","ASV-2862","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Marispirillum","Unclassified  Marispirillum"
"192","0d2e2355bd251494c3304bd368a1dbef","ASV-2895","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Stappiaceae","Stappiaceae uncultured_bacterium"
"193","0d2e6bf2a983afddb6688e49cb0aabaa","ASV-108","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Mitochondria Riquetophycus_sp."
"194","0d41cf0b463e780b5e93bd924b44d729","ASV-760","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter"
"195","0d52758540e7b906a8414b7d90b9f727","ASV-3263","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified Sphingomonadaceae","Unclassified Sphingomonadaceae"
"196","0d9f432a2779557859286fe2b8ddcf2d","ASV-3172","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","uncultured uncultured_bacterium"
"197","0d9fb654e5a007a2351b5fc82064b8b4","ASV-2536","Bacteria","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7367","Pseudanabaena_PCC-7367 Pseudanabaena_sp."
"198","0dbda38aa7b6d8a68c71d43358875768","ASV-1297","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Muricauda uncultured_bacterium"
"199","0dbf680e00aa85eb226b129f0adeff7e","ASV-2171","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermacoccaceae","Dermacoccus","Unclassified  Dermacoccus"
"200","0dc357da450d4627a08115b5c3d1d8ad","ASV-3460","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Unclassified Rickettsiales","Unclassified Rickettsiales","Unclassified Rickettsiales"
"201","0dcd7d9583333783a41a0d9cf2b62b8b","ASV-440","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oleibacter","Unclassified  Oleibacter"
"202","0dd447c67bbe3eabfea60b06b2311a20","ASV-2829","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Unclassified Kiloniellaceae","Unclassified Kiloniellaceae"
"203","0dd504b5a24428783971a711b7378f03","ASV-3276","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1_clade","PS1_clade","PS1_clade uncultured_bacterium"
"204","0dd67b173200d32a0ecfbea4951d4e8c","ASV-3235","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria"
"205","0ddba3bc2cb55ba8a69d3926b1e91a3c","ASV-2950","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium"
"206","0de32a8b675ed0556e99690d75416f46","ASV-1373","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquibacter","Aquibacter uncultured_bacterium"
"207","0dea27b3fa1a3466a2e957df69741a2e","ASV-1768","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","Unclassified  Subgroup_10"
"208","0df62f907bb19dd52889570db5efff42","ASV-812","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_deep-sea"
"209","0dfe7842470a863592478890530995ac","ASV-59","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Mitochondria uncultured_bacterium"
"210","0e258d14913d445f9724fb6b67e6e45a","ASV-632","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family","Unknown_Family uncultured_bacterium"
"211","0e762d5ae48b9ddf4b43a4841f38cc96","ASV-163","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor","Nitratifractor proteobacterium_BHI80-49"
"212","0e8418912eb889a1d464677b8466ccd8","ASV-1342","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"213","0eaf2ff3c47ebe1b0c7962c00be925cf","ASV-2675","Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured uncultured_bacterium"
"214","0eb2c4974e7aa72e0048c1dfabe05333","ASV-2700","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","MBIC10086 Pseudanabaena_cf."
"215","0ee1b6bf67c8f666b4bf9bacaa778d63","ASV-1340","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"216","0efd7ccc7f61c26602c42915e52d94c9","ASV-2798","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Unclassified Kiloniellaceae","Unclassified Kiloniellaceae"
"217","0f30ca8f516c33dac52b636c05162838","ASV-3114","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"218","0f3305aa55042769d34559da7b3bb43c","ASV-2923","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria"
"219","0f4b2416f975e39b53b98b4e4e069699","ASV-3542","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"220","0f83f9eb371b74377922f933cee23fe4","ASV-2452","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Roseibacillus uncultured_Verrucomicrobiaceae"
"221","0fa43d029e9a6dc1241ae58ba20045b3","ASV-3101","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"222","0fa8539eef7397805874dc40070e987e","ASV-699","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade"
"223","0fe7ca2a62628130d3f2cb993c7729f0","ASV-110","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Unclassified  Mitochondria"
"224","0ff54de8094f21a0f1be3fd56799cc6d","ASV-2650","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidium_MBIC10003","Unclassified  Phormidium_MBIC10003"
"225","100deb94c9d28cbd7a2a887ec295da57","ASV-2353","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_2 uncultured_organism"
"226","1013113d73c8457275bbdc471736c4e7","ASV-3311","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","uncultured uncultured_bacterium"
"227","10356e367c5feeb8c6a58850766a5cab","ASV-719","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B) uncultured_organism"
"228","10397f4dddfc41fdcd42d5e09089327e","ASV-209","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas"
"229","104bb11871f896aec5de90159e0e49d6","ASV-2783","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_marine"
"230","105541296bab3811270d1b259793fd7f","ASV-51","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Mitochondria Nitzschia_sp."
"231","106a3512f119a2451543d0a34a4a17d7","ASV-865","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j"
"232","107273e73071282e4d0f4a0b46548da5","ASV-281","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Unclassified  Aeromonas"
"233","1087f0b9049b2e048c4c57b6cc459091","ASV-3077","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_organism"
"234","10a848761b735583993fc0af2d60d43a","ASV-842","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","Sandaracinus uncultured_bacterium"
"235","10afda2baef44de4c584a6641de399b1","ASV-3270","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified  Sphingomonas"
"236","10c19a6b30ee2763a5bf1429c3717525","ASV-1459","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unclassified  uncultured"
"237","10d10587dea5ec8fa63b854752038613","ASV-2683","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902"
"238","10d21326bd15f37b272c48f122eaf5f3","ASV-2081","Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage uncultured_bacterium"
"239","10e65d52d3a02eef6c363d9b9e90f55f","ASV-2338","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","Sumerlaea uncultured_organism"
"240","10f01db29b3876f2081eb27c86a71dd0","ASV-2473","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Cerasicoccus uncultured_Cerasicoccus"
"241","110ddbcd1596a34f5ddc0e28041f779b","ASV-810","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_bacterium"
"242","110f85c6c3efed1982120d38c150deb8","ASV-173","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured uncultured_bacterium"
"243","1117338230a16ea56ea274c0a8dbda7b","ASV-507","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","JTB255_marine_benthic_group","JTB255_marine_benthic_group uncultured_organism"
